step,transaction_id,transaction_type,channel,device_type,network_provider,time_of_day,day_of_week,amount,customer_id,customer_type,customer_region,old_balance,new_balance,recipient_id,recipient_type,recipient_region,recipient_old_balance,recipient_new_balance,isFraud,isFlaggedFraud
692,T850061,REVERSAL,API,Android,AirtelTigo,Night,Tuesday,97114.02,C7244690182,Merchant,Northern,8988.87,0.0,R7113968950,Agent,Central,49456.17,146570.19,0,0
462,T959294,UTILITY_PAYMENT,API,iOS,MTN,Night,Saturday,60873.86,C8717900667,Agent,Upper East,7169.34,0.0,R7456692000,Individual,Upper West,6356.16,67230.02,0,0
21,T989545,TRANSFER,Agent,iOS,AirtelTigo,Night,Friday,7957.74,C5816198518,Individual,Eastern,639.31,0.0,R8995059760,Government,Ashanti,43217.91,51175.65,1,0
543,T698071,TRANSFER,USSD,FeaturePhone,AirtelTigo,Night,Monday,24619.45,C2786576136,Agent,Greater Accra,1579.65,0.0,R8051851097,Agent,Greater Accra,1203.88,25823.33,1,1
35,T150237,REVERSAL,Agent,Android,Vodafone,Evening,Thursday,8374.74,C3863923625,Individual,Eastern,14714.99,6340.25,R1237867213,Merchant,Western,33631.93,42006.67,0,0
588,T481657,CASH_OUT,API,Android,AirtelTigo,Night,Saturday,58150.15,C1644608746,Individual,Eastern,1808.01,0.0,R4682870880,Merchant,Upper East,28858.58,87008.73000000001,1,1
340,T446275,UTILITY_PAYMENT,USSD,Android,Vodafone,Night,Wednesday,29380.64,C6392957966,Agent,Volta,83654.91,54274.270000000004,R4825009418,Individual,Volta,29672.62,59053.259999999995,0,0
686,T913066,TRANSFER,USSD,iOS,MTN,Night,Tuesday,36290.29,C2295067571,Merchant,Central,429.46,0.0,R9748720287,Agent,Upper East,29388.39,65678.68,1,1
69,T407393,TRANSFER,USSD,Android,MTN,Night,Friday,18748.45,C7167116799,Government,Central,1388.93,0.0,R1798950117,Government,Western,16157.37,34905.82,1,0
633,T608732,CASH_OUT,USSD,Android,MTN,Night,Thursday,42324.53,C1973604824,Government,Eastern,1341.71,0.0,R4707807308,Individual,Eastern,13477.64,55802.17,1,1
267,T854038,TRANSFER,Agent,FeaturePhone,AirtelTigo,Night,Friday,33611.98,C2960379288,Individual,Greater Accra,2172.21,0.0,R6516823940,Agent,Eastern,38639.39,72251.37,1,1
88,T509723,REVERSAL,API,iOS,MTN,Afternoon,Saturday,52633.51,C6817201805,Merchant,Upper East,47139.07,0.0,R3713209940,Merchant,Greater Accra,13039.64,65673.15,0,0
418,T956798,CASH_IN,Agent,FeaturePhone,AirtelTigo,Night,Friday,25743.25,C3332755849,Agent,Greater Accra,17260.97,0.0,R4232985402,Agent,Greater Accra,39329.48,65072.73,0,0
740,T133362,CASH_OUT,App,Android,MTN,Night,Sunday,99828.8,C8886846400,Government,Greater Accra,1027.3,0.0,R8120717574,Individual,Upper East,2490.01,102318.81,1,1
59,T189913,CASH_OUT,USSD,iOS,Vodafone,Night,Saturday,58752.71,C6225228951,Agent,Volta,494.01,0.0,R3068750029,Agent,Ashanti,42959.11,101711.82,1,1
666,T413337,CASH_OUT,API,FeaturePhone,MTN,Night,Sunday,74242.3,C4531495494,Individual,Western,142.5,0.0,R7915050665,Government,Upper West,39986.44,114228.74,1,1
483,T513544,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Saturday,8652.42,C4731989676,Government,Eastern,2909.48,0.0,R8641316784,Agent,Ashanti,33038.07,41690.49,1,0
324,T298991,TRANSFER,USSD,FeaturePhone,Vodafone,Night,Thursday,50219.56,C6020573277,Individual,Upper East,2074.2,0.0,R5873454866,Government,Central,11954.55,62174.11,1,1
42,T768280,TRANSFER,API,Android,AirtelTigo,Night,Saturday,52971.6,C8682956246,Individual,Ashanti,1039.07,0.0,R2775021744,Merchant,Upper West,5537.71,58509.31,1,1
668,T461444,TRANSFER,Agent,FeaturePhone,MTN,Night,Wednesday,75701.94,C9381147340,Merchant,Volta,25176.46,0.0,R3453500806,Government,Western,18002.89,93704.83,0,0
342,T436523,CASH_IN,API,Android,AirtelTigo,Evening,Sunday,51680.77,C1888616429,Agent,Upper East,7340.02,0.0,R1651136232,Agent,Greater Accra,7378.3,59059.07,0,0
558,T432901,REVERSAL,Agent,iOS,Vodafone,Night,Monday,34019.48,C3811717813,Agent,Western,69081.28,35061.799999999996,R7626054990,Individual,Upper West,45290.29,79309.77,0,0
58,T811341,TRANSFER,API,iOS,MTN,Night,Thursday,70783.22,C8943143990,Agent,Greater Accra,2302.88,0.0,R9782061632,Merchant,Northern,17561.27,88344.49,1,1
432,T205314,TRANSFER,Agent,FeaturePhone,MTN,Night,Saturday,61602.11,C9140362371,Merchant,Ashanti,260.27,0.0,R5469933228,Agent,Eastern,1896.37,63498.48,1,1
146,T857962,CASH_OUT,Agent,Android,AirtelTigo,Night,Tuesday,19108.17,C8127147064,Merchant,Ashanti,2008.24,0.0,R3091826686,Merchant,Ashanti,45787.52,64895.689999999995,1,0
41,T328948,TRANSFER,Agent,Android,AirtelTigo,Night,Thursday,62514.12,C7849880622,Individual,Ashanti,2794.18,0.0,R6381945214,Agent,Greater Accra,19024.39,81538.51000000001,1,1
104,T260265,TRANSFER,USSD,FeaturePhone,Vodafone,Night,Sunday,12751.45,C3694860228,Merchant,Northern,1834.54,0.0,R5567816720,Individual,Volta,39914.76,52666.21000000001,1,0
510,T283972,CASH_IN,API,FeaturePhone,AirtelTigo,Morning,Friday,21008.54,C8479764979,Agent,Western,59470.76,38462.22,R6354959152,Individual,Greater Accra,22467.64,43476.18,0,0
27,T762288,TRANSFER,App,Android,MTN,Night,Saturday,84534.94,C9472515108,Agent,Upper West,1062.72,0.0,R7095869833,Individual,Western,24573.91,109108.85,1,1
98,T488999,CASH_OUT,API,Android,MTN,Morning,Thursday,23860.02,C6882888979,Agent,Eastern,33939.95,10079.929999999997,R2430082714,Merchant,Volta,37694.33,61554.350000000006,0,0
597,T170249,TRANSFER,App,Android,MTN,Night,Friday,65941.86,C9207986756,Merchant,Northern,586.11,0.0,R3836062669,Merchant,Eastern,5357.62,71299.48,1,1
640,T861289,REVERSAL,API,FeaturePhone,MTN,Night,Monday,31339.93,C5035616611,Individual,Ashanti,92621.34,61281.409999999996,R2627266504,Agent,Upper West,23391.17,54731.1,0,0
202,T615607,CASH_OUT,USSD,iOS,Vodafone,Night,Wednesday,64356.65,C2686352103,Individual,Volta,1010.65,0.0,R8067296442,Government,Volta,23236.1,87592.75,1,1
575,T987497,UTILITY_PAYMENT,Agent,iOS,Vodafone,Morning,Thursday,17749.54,C5745338247,Individual,Greater Accra,73526.82,55777.280000000006,R4219957041,Agent,Greater Accra,9961.7,27711.24,0,0
248,T267226,TRANSFER,Agent,iOS,MTN,Afternoon,Monday,73351.19,C7525750053,Merchant,Western,71961.13,0.0,R5622624608,Government,Greater Accra,34077.48,107428.67000000001,0,0
252,T547292,UTILITY_PAYMENT,API,iOS,Vodafone,Evening,Wednesday,55202.91,C2547265741,Merchant,Volta,27139.95,0.0,R2036889707,Merchant,Volta,26915.14,82118.05,0,0
6,T955755,CASH_IN,USSD,FeaturePhone,MTN,Evening,Saturday,92464.25,C3217381330,Merchant,Eastern,36614.63,0.0,R4665672275,Government,Greater Accra,42459.49,134923.74,0,0
210,T115825,TRANSFER,App,Android,Vodafone,Night,Wednesday,99261.24,C1162975456,Individual,Eastern,31965.38,0.0,R8554873531,Agent,Northern,47168.74,146429.98,0,0
525,T139019,CASH_OUT,App,iOS,Vodafone,Night,Thursday,91076.26,C3115806625,Merchant,Upper West,990.73,0.0,R1417436465,Government,Upper West,48174.96,139251.22,1,1
128,T159266,CASH_IN,App,iOS,MTN,Night,Wednesday,2057.09,C4659740195,Merchant,Eastern,66439.22,64382.130000000005,R7060247848,Merchant,Upper West,44370.82,46427.91,0,0
499,T250255,CASH_OUT,API,iOS,AirtelTigo,Night,Wednesday,29415.59,C5263701409,Individual,Ashanti,2552.34,0.0,R5451959254,Government,Eastern,27579.37,56994.96,1,1
165,T695451,TRANSFER,USSD,Android,MTN,Night,Friday,54085.71,C9759305846,Agent,Eastern,2191.27,0.0,R2153273805,Agent,Greater Accra,13586.72,67672.43,1,1
172,T596116,REVERSAL,API,Android,MTN,Afternoon,Tuesday,89087.86,C5739174092,Individual,Volta,80587.85,0.0,R2036520932,Individual,Western,16113.53,105201.39,0,0
501,T285272,CASH_OUT,App,FeaturePhone,MTN,Night,Saturday,5993.73,C9480639850,Merchant,Northern,527.2,0.0,R5371842591,Individual,Central,25253.52,31247.25,1,0
312,T278816,UTILITY_PAYMENT,API,Android,Vodafone,Night,Friday,71124.62,C9345840794,Individual,Upper West,83865.79,12741.169999999998,R8857426887,Individual,Western,16107.25,87231.87,0,0
114,T851309,TRANSFER,USSD,Android,AirtelTigo,Evening,Sunday,92031.77,C4827276168,Individual,Central,18244.67,0.0,R3730464311,Merchant,Greater Accra,22000.55,114032.32,0,0
183,T149237,TRANSFER,USSD,FeaturePhone,MTN,Afternoon,Saturday,96757.38,C3565348719,Government,Western,57371.25,0.0,R7140469888,Agent,Eastern,23385.03,120142.41,0,0
686,T410127,REVERSAL,USSD,FeaturePhone,AirtelTigo,Morning,Saturday,74256.5,C6451830691,Merchant,Volta,81535.52,7279.020000000004,R8891417109,Merchant,Upper West,27865.31,102121.81,0,0
111,T583669,AIRTIME,App,FeaturePhone,MTN,Afternoon,Saturday,84934.93,C7608570341,Agent,Western,37108.38,0.0,R4221707183,Government,Central,13344.13,98279.06,0,0
45,T918144,TRANSFER,USSD,FeaturePhone,AirtelTigo,Night,Saturday,14328.59,C6128488126,Merchant,Western,783.77,0.0,R2281791147,Individual,Volta,6314.82,20643.41,1,0
246,T786913,TRANSFER,Agent,FeaturePhone,Vodafone,Night,Wednesday,72740.22,C7183919686,Individual,Greater Accra,2287.49,0.0,R5241605559,Merchant,Greater Accra,5066.47,77806.69,1,1
744,T935216,CASH_OUT,API,iOS,Vodafone,Evening,Tuesday,35348.91,C6671428535,Agent,Upper West,55737.19,20388.28,R2624381444,Merchant,Greater Accra,20946.79,56295.700000000004,0,0
27,T145256,CASH_IN,USSD,Android,AirtelTigo,Evening,Sunday,86863.0,C6951566646,Merchant,Northern,2842.95,0.0,R8473461317,Agent,Upper East,22757.21,109620.20999999999,0,0
339,T772088,REVERSAL,Agent,FeaturePhone,AirtelTigo,Night,Friday,37085.42,C9306517195,Government,Northern,19295.63,0.0,R5084093531,Agent,Western,3980.09,41065.509999999995,0,0
162,T969512,CASH_OUT,App,Android,Vodafone,Night,Friday,73769.15,C8495636795,Government,Upper West,56.07,0.0,R7226447920,Individual,Upper West,38290.46,112059.60999999999,1,1
406,T817297,CASH_OUT,App,iOS,Vodafone,Night,Wednesday,84109.23,C2695304195,Agent,Western,2548.59,0.0,R5145587885,Individual,Greater Accra,24483.4,108592.63,1,1
297,T506648,TRANSFER,USSD,Android,Vodafone,Night,Friday,19718.07,C8509485283,Government,Western,2623.64,0.0,R2072768331,Individual,Northern,25868.33,45586.4,1,0
334,T120415,TRANSFER,API,Android,AirtelTigo,Evening,Thursday,88348.61,C3248744353,Government,Greater Accra,42822.31,0.0,R6872037435,Merchant,Northern,25502.38,113850.99,0,0
295,T731264,CASH_OUT,USSD,Android,MTN,Night,Wednesday,37123.64,C6284297249,Individual,Northern,1637.58,0.0,R8778927211,Merchant,Volta,44745.53,81869.17,1,1
672,T580862,AIRTIME,USSD,Android,Vodafone,Morning,Thursday,39218.72,C4295744713,Individual,Western,41061.95,1843.229999999996,R9024709405,Individual,Western,41276.28,80495.0,0,0
737,T294122,CASH_OUT,API,FeaturePhone,Vodafone,Night,Wednesday,95970.43,C4722414631,Individual,Volta,2632.41,0.0,R5367318131,Individual,Ashanti,19513.78,115484.20999999999,1,1
696,T386281,TRANSFER,USSD,Android,MTN,Night,Saturday,39705.36,C2642270644,Individual,Volta,1998.55,0.0,R6066196226,Merchant,Northern,8545.19,48250.55,1,1
591,T317882,TRANSFER,API,Android,AirtelTigo,Morning,Sunday,81687.04,C6284544076,Government,Northern,91222.27,9535.23000000001,R8617287361,Agent,Ashanti,18418.29,100105.32999999999,0,0
736,T621199,CASH_OUT,Agent,FeaturePhone,AirtelTigo,Night,Wednesday,22750.66,C4766895640,Individual,Greater Accra,718.32,0.0,R6890906602,Government,Eastern,10951.92,33702.58,1,1
245,T750210,CASH_OUT,App,Android,AirtelTigo,Night,Friday,64122.44,C6957546450,Merchant,Central,2210.84,0.0,R1696653832,Individual,Greater Accra,49653.57,113776.01000000001,1,1
595,T880124,CASH_IN,USSD,FeaturePhone,Vodafone,Evening,Saturday,10470.56,C9922452002,Individual,Northern,32530.13,22059.57,R8831760826,Government,Central,31577.18,42047.74,0,0
175,T751684,AIRTIME,Agent,Android,Vodafone,Night,Tuesday,24368.4,C6072052281,Government,Volta,27471.67,3103.269999999997,R7952088903,Merchant,Western,46210.29,70578.69,0,0
698,T152046,TRANSFER,API,iOS,Vodafone,Night,Monday,88640.08,C3108606793,Government,Volta,467.25,0.0,R5529063864,Merchant,Eastern,409.92,89050.0,1,1
485,T840187,CASH_IN,API,FeaturePhone,AirtelTigo,Evening,Monday,90017.38,C6326527461,Agent,Northern,29722.56,0.0,R5506438496,Individual,Greater Accra,4667.26,94684.64,0,0
607,T170499,CASH_OUT,USSD,iOS,MTN,Night,Monday,88018.12,C8065920767,Government,Eastern,1025.54,0.0,R6850392220,Merchant,Greater Accra,28344.64,116362.76,1,1
6,T866599,REVERSAL,USSD,FeaturePhone,Vodafone,Afternoon,Monday,28274.4,C4767496059,Government,Ashanti,78702.25,50427.85,R1056662473,Agent,Greater Accra,27218.64,55493.04,0,0
28,T356620,CASH_OUT,Agent,iOS,Vodafone,Night,Sunday,27370.68,C8626180528,Merchant,Eastern,2525.38,0.0,R5316204963,Merchant,Northern,43707.36,71078.04000000001,1,1
278,T975064,UTILITY_PAYMENT,USSD,FeaturePhone,AirtelTigo,Afternoon,Sunday,20678.79,C5388288110,Agent,Eastern,44434.23,23755.440000000002,R5669467225,Government,Ashanti,118.94,20797.73,0,0
250,T100097,TRANSFER,USSD,iOS,AirtelTigo,Night,Friday,42862.45,C3989035292,Individual,Ashanti,2010.37,0.0,R9705466496,Merchant,Volta,1808.19,44670.64,1,1
381,T992288,CASH_OUT,Agent,iOS,Vodafone,Night,Sunday,36689.11,C2395925222,Agent,Greater Accra,1339.06,0.0,R3094011037,Government,Volta,48083.29,84772.4,1,1
16,T925706,TRANSFER,USSD,iOS,Vodafone,Night,Thursday,64837.74,C9727151474,Agent,Northern,2848.72,0.0,R9761019528,Merchant,Greater Accra,41937.73,106775.47,1,1
74,T932046,TRANSFER,Agent,FeaturePhone,Vodafone,Night,Tuesday,55435.68,C9308052332,Government,Eastern,3714.03,0.0,R9035116959,Government,Eastern,10001.76,65437.44,0,0
526,T843092,UTILITY_PAYMENT,USSD,Android,MTN,Evening,Tuesday,60446.09,C8611738819,Merchant,Upper West,77193.36,16747.270000000004,R8301026311,Government,Upper East,35671.66,96117.75,0,0
620,T699704,CASH_OUT,API,iOS,AirtelTigo,Night,Tuesday,62546.75,C8298348088,Merchant,Greater Accra,1323.67,0.0,R6994940029,Individual,Northern,28863.95,91410.7,1,1
343,T990575,CASH_IN,API,FeaturePhone,AirtelTigo,Evening,Wednesday,5746.56,C8085364547,Merchant,Volta,5548.5,0.0,R7065650394,Individual,Central,17098.68,22845.24,0,0
278,T998258,CASH_OUT,Agent,Android,Vodafone,Night,Thursday,85954.26,C5676658689,Agent,Central,1037.63,0.0,R5148524493,Government,Western,43687.3,129641.56,1,1
453,T571170,TRANSFER,App,FeaturePhone,MTN,Night,Sunday,53224.41,C9005165377,Merchant,Volta,2683.61,0.0,R8900454771,Government,Volta,8630.01,61854.420000000006,1,1
676,T880276,AIRTIME,USSD,FeaturePhone,Vodafone,Afternoon,Thursday,25789.74,C3550501495,Merchant,Ashanti,12212.45,0.0,R8952749081,Government,Central,5814.26,31604.0,0,0
93,T889617,TRANSFER,USSD,FeaturePhone,AirtelTigo,Night,Saturday,22955.69,C8213174875,Individual,Greater Accra,1815.01,0.0,R7508223624,Government,Western,31192.77,54148.46,1,1
456,T460836,TRANSFER,App,FeaturePhone,AirtelTigo,Night,Sunday,43963.11,C3147487660,Individual,Central,2928.81,0.0,R2015780972,Individual,Upper East,14963.64,58926.75,1,1
259,T715185,TRANSFER,USSD,FeaturePhone,AirtelTigo,Night,Friday,40677.5,C8736828459,Government,Central,2104.25,0.0,R3305711735,Government,Eastern,43074.71,83752.20999999999,1,1
80,T214672,CASH_IN,USSD,iOS,AirtelTigo,Morning,Sunday,71132.74,C8648084558,Government,Central,10478.76,0.0,R6710852405,Merchant,Volta,12864.85,83997.59000000001,0,0
611,T333036,REVERSAL,API,iOS,MTN,Night,Monday,54617.86,C4643521573,Merchant,Greater Accra,91113.84,36495.979999999996,R4480771051,Merchant,Central,1938.59,56556.45,0,0
544,T465746,TRANSFER,App,Android,AirtelTigo,Night,Tuesday,46600.49,C8394492221,Government,Central,135.45,0.0,R2236045959,Agent,Ashanti,5028.14,51628.63,1,1
109,T492975,TRANSFER,USSD,Android,AirtelTigo,Night,Saturday,18126.41,C3839840224,Agent,Ashanti,2566.06,0.0,R9736931183,Government,Eastern,4695.77,22822.18,1,0
293,T403909,CASH_IN,API,iOS,MTN,Night,Monday,63701.99,C4298734713,Individual,Upper West,44745.2,0.0,R6876598915,Government,Northern,823.02,64525.009999999995,0,0
73,T925621,TRANSFER,App,iOS,AirtelTigo,Night,Saturday,9347.91,C1601385551,Merchant,Volta,2286.66,0.0,R7535992314,Individual,Upper East,39748.76,49096.67,1,0
322,T251535,CASH_OUT,App,FeaturePhone,AirtelTigo,Night,Thursday,32670.27,C4021322191,Agent,Northern,784.34,0.0,R2622055689,Individual,Greater Accra,21733.99,54404.26,1,1
566,T993999,CASH_IN,Agent,Android,AirtelTigo,Night,Tuesday,92460.28,C2847720504,Individual,Upper East,9374.13,0.0,R2330333317,Agent,Upper West,43345.45,135805.72999999998,0,0
170,T233860,CASH_IN,Agent,iOS,Vodafone,Evening,Saturday,97298.36,C3503945864,Merchant,Ashanti,70714.28,0.0,R1365361180,Agent,Greater Accra,26218.98,123517.34,0,0
260,T938077,TRANSFER,USSD,Android,MTN,Morning,Sunday,74197.07,C5636293360,Government,Western,81125.63,6928.559999999998,R2887261816,Merchant,Ashanti,12460.75,86657.82,0,0
565,T354471,CASH_OUT,App,FeaturePhone,Vodafone,Night,Monday,23603.38,C1560655311,Agent,Ashanti,663.81,0.0,R4408903107,Individual,Greater Accra,31288.47,54891.850000000006,1,1
223,T518033,TRANSFER,USSD,Android,MTN,Night,Friday,23661.33,C3290153734,Individual,Western,1570.78,0.0,R9578086916,Agent,Ashanti,42873.19,66534.52,1,1
575,T180251,CASH_OUT,API,Android,AirtelTigo,Night,Wednesday,70544.86,C4244404844,Merchant,Western,1965.27,0.0,R8642940018,Government,Greater Accra,48002.91,118547.77,1,1
197,T167193,TRANSFER,App,FeaturePhone,AirtelTigo,Night,Friday,25658.9,C2129971523,Government,Western,1086.69,0.0,R2592724766,Government,Eastern,1874.4,27533.300000000003,1,1
505,T184229,AIRTIME,API,FeaturePhone,MTN,Evening,Friday,23117.86,C9034638142,Merchant,Central,9304.9,0.0,R5129771808,Agent,Greater Accra,38699.42,61817.28,0,0
205,T433507,TRANSFER,USSD,iOS,AirtelTigo,Night,Sunday,90916.21,C7239547458,Agent,Upper West,435.32,0.0,R2003352579,Agent,Central,33175.1,124091.31,1,1
473,T507826,CASH_OUT,API,Android,MTN,Night,Tuesday,97472.0,C8734579052,Agent,Volta,758.65,0.0,R2531187247,Merchant,Greater Accra,21094.15,118566.15,1,1
740,T102756,TRANSFER,USSD,iOS,MTN,Afternoon,Tuesday,61816.45,C7561068269,Agent,Western,50069.72,0.0,R7450184446,Merchant,Upper East,7402.93,69219.38,0,0
353,T263568,CASH_OUT,Agent,iOS,Vodafone,Night,Saturday,76718.51,C4662594124,Merchant,Ashanti,2738.69,0.0,R1234238999,Government,Upper East,31294.33,108012.84,1,1
172,T289030,CASH_OUT,Agent,iOS,MTN,Night,Tuesday,51670.01,C4142963107,Individual,Upper East,609.62,0.0,R9257034899,Individual,Upper West,39072.37,90742.38,1,1
560,T792482,TRANSFER,App,iOS,MTN,Night,Wednesday,86653.92,C2310601021,Merchant,Eastern,91.69,0.0,R9131100497,Agent,Eastern,46287.09,132941.01,1,1
685,T472703,REVERSAL,App,Android,MTN,Afternoon,Saturday,74111.2,C8752239153,Government,Upper East,31293.71,0.0,R4973872466,Merchant,Volta,13930.18,88041.38,0,0
580,T138394,CASH_OUT,App,iOS,AirtelTigo,Night,Tuesday,75914.46,C2101472470,Agent,Volta,1769.68,0.0,R2757235114,Agent,Volta,30904.6,106819.06,1,1
104,T562669,UTILITY_PAYMENT,Agent,FeaturePhone,MTN,Morning,Friday,21990.65,C8512776089,Government,Ashanti,64978.98,42988.33,R2817250453,Individual,Central,16666.35,38657.0,0,0
72,T333104,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Thursday,59670.57,C7119960204,Merchant,Greater Accra,2083.98,0.0,R9929920713,Government,Upper East,4729.26,64399.83,1,1
110,T424546,CASH_IN,USSD,FeaturePhone,MTN,Morning,Sunday,2460.74,C3607628934,Government,Greater Accra,73947.23,71486.48999999999,R9864217656,Agent,Upper West,43952.31,46413.049999999996,0,0
106,T892780,REVERSAL,USSD,Android,Vodafone,Night,Sunday,10609.37,C7688778079,Agent,Upper West,48018.05,37408.68,R7028896395,Individual,Ashanti,13016.88,23626.25,0,0
324,T927895,CASH_OUT,App,FeaturePhone,Vodafone,Night,Monday,67588.94,C9561936242,Individual,Volta,1833.81,0.0,R5756841512,Merchant,Eastern,22912.11,90501.05,1,1
333,T560412,CASH_OUT,Agent,Android,Vodafone,Evening,Tuesday,38025.68,C8522101889,Agent,Ashanti,50431.21,12405.529999999999,R4095366758,Individual,Western,6744.63,44770.31,0,0
650,T670911,CASH_IN,USSD,Android,MTN,Afternoon,Monday,11451.94,C1118795820,Merchant,Eastern,23701.56,12249.62,R4183436604,Merchant,Upper West,5353.71,16805.65,0,0
230,T373823,CASH_IN,App,iOS,MTN,Afternoon,Wednesday,69454.51,C8040085386,Individual,Eastern,60539.26,0.0,R2133732454,Merchant,Northern,35233.07,104687.57999999999,0,0
428,T299008,TRANSFER,USSD,iOS,AirtelTigo,Night,Saturday,57521.69,C7793980443,Agent,Eastern,1469.19,0.0,R7702233282,Merchant,Volta,34478.42,92000.11,1,1
607,T916719,TRANSFER,API,iOS,Vodafone,Night,Saturday,78473.47,C9339239146,Individual,Volta,123.48,0.0,R3919159013,Agent,Volta,40076.29,118549.76000000001,1,1
250,T208656,CASH_OUT,Agent,FeaturePhone,MTN,Night,Wednesday,29022.55,C6020616922,Agent,Greater Accra,2066.05,0.0,R2459578621,Merchant,Upper West,48486.42,77508.97,1,1
398,T397990,CASH_OUT,API,FeaturePhone,MTN,Morning,Thursday,95627.43,C1306827591,Government,Upper West,56686.22,0.0,R6857165280,Merchant,Ashanti,15519.03,111146.45999999999,0,0
234,T592002,TRANSFER,Agent,iOS,AirtelTigo,Night,Thursday,75646.13,C5558104244,Individual,Northern,1478.15,0.0,R1027115821,Agent,Eastern,36834.2,112480.33,1,1
347,T502080,REVERSAL,Agent,iOS,AirtelTigo,Evening,Friday,91665.96,C2457537845,Agent,Volta,22675.1,0.0,R6516049411,Merchant,Ashanti,16325.4,107991.36,0,0
294,T953919,TRANSFER,App,FeaturePhone,MTN,Night,Monday,94476.91,C8812525969,Government,Volta,894.88,0.0,R9720251066,Merchant,Upper East,30634.16,125111.07,1,1
316,T355515,AIRTIME,Agent,Android,Vodafone,Evening,Monday,39306.98,C3204615377,Merchant,Central,68258.22,28951.239999999998,R7765378863,Government,Eastern,4414.23,43721.21000000001,0,0
